,tweet,category,class
15095, I'm glad Bey did this shit now some of u bitches wit that one shaved side can go ahead shave that other side too ,offensive_lang,1
15096, Lebron a bitch Drake performed with a torn ACL at the MTV Awards ,offensive_lang,1
15097, I hate myself for bein so nice to these hoes bro ,offensive_lang,1
15098, So apparently likes takin pictures when he's eatin pussy ,offensive_lang,1
15099, Tierra Marie I'm the Princess of the ROC Rihanna y'all get a good pic cause this bitch ain't gone be here long http ,offensive_lang,1
15100, Rick Scott beating win number in 30 counties Charlie Crist in 13 FLGOV,neither,2
15101, Waterproof lab coat in case I drown in the pussy swag,offensive_lang,1
15102, I hate when people leave their trash in my car ,offensive_lang,1
15103, Jammin these sad songs smoking squares thinking bout bitches lmfao,offensive_lang,1
15104, In the ME the crow would eat the bear MT Obviously not in the ME MT Bear Saves Drowning Crow An ,neither,2
15105, And Black women need to stop referring to themselves and other sisters as hoes Bitches It really ain't a good look ,offensive_lang,1
15106, I love them stripper bitches,offensive_lang,1
15107, Happy birthday cotton picker lol,neither,2
15108, bitch you got too many teeth in your mouth,offensive_lang,1
15109, Fuck me or I'll make you feel bad about it But if you fuck other guys I'll call you a hoe And if you fuck me I'll thi ,offensive_lang,1
15110, Oops I didn't mean to tweet this yes I did random DVR ING is a bitch ,offensive_lang,1
15111, My signature white bitch move is profusely apologizing for being late with a full Starbucks cup in hand ,offensive_lang,1
15112, RIGHT NOW NewsCenter 5 projecting Charlie Baker will be Gov elect by a razor thin margin wcvb,neither,2
15113, A lot of ppl look at me like who the fuck does this bitch think she is Ms Goldschmied to you,offensive_lang,1
15114, Don't be mad at me for telling FACTS be embarrassed at urself for acting like a bitch,offensive_lang,1
15115, Go die in a hole bitches ,offensive_lang,1
15116, Happy birthday to the nicest faggot ever ,offensive_lang,1
15117, No bitch I wanna roll a fucking blunt,offensive_lang,1
15118, If you cant pass the asvab you might as well just go full retard,offensive_lang,1
15119, i dont have time for these childish games just fight me bitch ,offensive_lang,1
15120, my nig,hate_speech,0
15121, called Charlie Baker to concede around 8 15 this morning She plans to address supporters at 11am wcvb,neither,2
15122, I saw a girl scratch her private today What that mean Don't fuck her right in the pussy lmaoooo,offensive_lang,1
15123, New bus stop Guy across the street is yelling and doing David Lee Roth kicks at swooping crows I should learn karate ,neither,2
15124, I'ma start a fuck buddies to save lives program Lol match some dry bitter ass folks up wit some good dick or pussy ,offensive_lang,1
15125, Juice should have been dead his bitch ass SonsOfAnarchy,offensive_lang,1
15126, I think Zlatan even has Class in the way he talks trash,neither,2
15127, In the 2 6 bitch we prolly hit the same bitch in the 2 6 bitch we gone bang the same shit in the 2 6 bitch we prollu hit ,offensive_lang,1
15128, But I've made some hoes second guess themselves lol,offensive_lang,1
15129, I really hate skyler like she's loaning money and it's not even hers like bitch wtf,offensive_lang,1
15130, Lol bitches act hard when they stay getting they ass beat ,offensive_lang,1
15131, Just hit it pussy ,offensive_lang,1
15132, bitch We could have went to als But NOOOOOOOO ,offensive_lang,1
15133, omg you're a nigger ,offensive_lang,1
15134, He's trash Too early to call Austin Rivers a draft bust ,neither,2
15135, TheWhite Coward is pussy,offensive_lang,1
15136, Came to training camp today to find Charlie Batch asleep on the curb ,neither,2
15137, Gave her that move it lil nigger push smh ,hate_speech,0
15138, when she says she not a hoe ,offensive_lang,1
15139, Crew of women hillbillies gangsters w the director ItsAWRAP ,neither,2
15140, This nigguh Chris Paul,hate_speech,0
15141, I'm the coolest bitch ,offensive_lang,1
15142, Follow my DOG he has over 17K bitches I made a golden retriever my bitch today at the park ,offensive_lang,1
15143, if you pledge allegiance to the pussy,offensive_lang,1
15144, If a guy ever called me names such as bitch slut blah blah I'd never ever think twice about being with him Like fuck you I ,offensive_lang,1
15145, Nah nigga you blowin dick Smoking that exotic bitch blowin O's ,offensive_lang,1
15146, I fucked yo bitch don't get mad it's nothing new I fuck everybody's bitch TheseThotsAreForEveryone,offensive_lang,1
15147, I smashed her an dat pussy was wet ,offensive_lang,1
15148, Might see a bitch an forget i hit it,offensive_lang,1
15149, Woke up tryna fuck yo bitch,offensive_lang,1
15150, bitch get off twitter and text me back I love u,offensive_lang,1
15151, we don't love these hoes ,offensive_lang,1
15152, Had to wash the bird shit off of my broom Disgusting creatures RedsTwitterFam Sweep,offensive_lang,1
15153, To the rejects who constantly call my house and are threatening to rape my mom karma's a bitch Rot in hell faggots ,hate_speech,0
15154, How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho ,neither,2
15155, Taakstraf in herkenbaar hesje in je eigen buurt Pleit er al jaren voor Weet hoe bevreesd ik er ooit voor was da'k er te wer ,neither,2
15156, pours out 40 for the bitches that do hair and makeup every single day ,offensive_lang,1
15157, Dorks are fucking bitch magnets Sorry ,offensive_lang,1
15158, My personality test results basically say bitch you is crazy ,offensive_lang,1
15159, A female cock block is called a clam jam ,offensive_lang,1
15160, Fake friends are no different than shadows they stick around during your brightest moments but disappear during your darkest ho ,neither,2
15161, Pigs drink up to 14 gallons of water every day but they still aren't as thirsty as some of you hoes ,offensive_lang,1
15162, Pink albino dolphins are extremely rare but do exist in the wild ,neither,2
15163, Jimmy and two man doo wop performance just went live on YouTube FallonTonight htt ,neither,2
15164, Stoner Chicks Drunk hoes ,offensive_lang,1
15165, Can kids say much when their parents pay for everything If he paying every bill I can't complain abo ,neither,2
15166, Them hoes ain't solid I laugh so hard when females be all in my DMs but they have a Avi picture with the ,offensive_lang,1
15167, Don't no real bitch want no soft nigga ,offensive_lang,1
15168, These hoes ain't loyal ,offensive_lang,1
15169, My ex bitch keep tryna be my next bitch when she called me tha other day i told her GIVE IT A REST BITCH,offensive_lang,1
15170, bitch ya betta Haha I care for too love ,offensive_lang,1
15171, I convinced hitler was a faggit no bitches no kids all those leather uniforms wanted to be alone with his closest men lock ,offensive_lang,1
15172, Fuck Michigan too many wanna be thugs If you ask me y'all pussy I'm out this bitch next year,offensive_lang,1
15173, You don't know where your boyfriend is at on a Saturday night LOL He fucking other bitches that's where he's at,offensive_lang,1
15174, Niggas want a virgin porn star and bitches want a dangerous safe nigga ,offensive_lang,1
15175, Don't watch me you beta watch your bitch nigga ,hate_speech,0
15176, fifty bucks says a dense cunt thinks I say totes on the reg and unfollows b c I said cheerleader Countdo ,offensive_lang,1
15177, I spent my whole fucking life apologizing for not being enough You can't cut nip fuck booze or drug the inadequacy out ,offensive_lang,1
15178, Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula ,neither,2
15179, you don't want to get treated like a ho stop dressing like one if you want to stop getting treated like a thug ,offensive_lang,1
15180, You're such a bitch Me ,offensive_lang,1
15181, Not today bitch Not today soooo ur a black feminist U do know how pointless that i ,offensive_lang,1
15182, LOL at my mentions Liberal1 you're a racist bitch Liberal2 yeah kill all whites Liberal1 is white Liberal1 Not ,offensive_lang,1
15183, Liberals threaten my life everyday on here So don't mind me while I'm a total jackass to their butt hurt pussies right ,offensive_lang,1
15184, The looters in Ferguson are so retarded that they risk arrest to get free food when EBT already pays for their food LO ,offensive_lang,1
15185, You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr ,hate_speech,0
15186, Ppl quick 2 bitch about what somebody ain't did for em when 9 times outta 10 they ain't did shit for that person,offensive_lang,1
15187, Pau a hoe How u gon play after the trade deadline I dislike that guy Yea he helped bring two chips but he soft A ,offensive_lang,1
15188, she curved regular niggas daily Especially us Austin niggas Damn yellow ppl ,offensive_lang,1
15189, I don't trust nobody These bitches fake These niggas faker So it's not fuck y'all I'd rather just not fuck wi ,offensive_lang,1
15190, A penis lives a sad life His hair is a mess his family is nuts neighbor is an asshole best friend is a pussy and owne ,offensive_lang,1
15191, Resisting the urge to smack a bitch ,offensive_lang,1
15192, Bruh this bitch is possessed by the thot demon ,offensive_lang,1
15193, She used her hair to throw her then kicked her in the head THEN called her a bitch ,offensive_lang,1
15194, That son of a bitch moment when you're walking around the house with socks on and step on a random wet spot ,offensive_lang,1
15195, Wow he basically just told his daughter I want some mocha colored grandbabies HTGAWM,neither,2
15196, Statistics don't lie if you like gun control you're a queer guy FD,offensive_lang,1
15197, true i need to sleep to make them Gainz bruh So all the hoes stay Mirin p Alright later ,hate_speech,0
15198, White girls that talk ghetto you're not cute ,offensive_lang,1
15199, Girls with anchor tats are hoes,offensive_lang,1
15200, I look in the mirror and see a pussy ass bitch that sits down when he pees ,offensive_lang,1
15201, She's a sapiosexual I had a Jimmy Neutron brain blast Showed her I'm an intellectual and put the pussy on the chainwax ,offensive_lang,1
15202, if he fuck yo bitch u should be happy like damn boosie fucked my bitch lmao,offensive_lang,1
